Beyond the village in front lay the narrow valley_ and beyond that mountains_ but the great range extended across the horizon more to the right_ and rose * and formidable against the clear sky.,high,throw,grasp,pillows
The village_ plainly_ was situated among the foothills_ right at the base of the towering range * they had yet to cross.,which,drenched,falling,trod
\"I wish we could see to the sides and back_\" * Raymond.,said,spirited,miles,broader
The conversation of their neighbors just below continued at intervals_ * the sound of the voices came up to them with great distinctness.,and,indistinguishable,had,bright
The boys imagined the two men who were talking * be sitting in the sun in front of their own door.,to,unusual,laboring,inspected
There were * sounds audible from the rear_ but if there were people above them_ any noise which they made would_ of course_ be heard more readily above than below.,no,nerves,saddle,motion
There were no windows in the room where they had passed the night_ no opening except the door_ and there seemed to be no way * them to obtain a view to one side or the other except by exposing themselves in front.,for,feels,scarce,pillows
\"I’m going to see if I can’t look around the wall to * side without being seen_\" said Raymond_ edging forward on one side of the doorway as far as he could go without actually passing beyond the line of the front wall.,one,sense,years,inexperienced
\"Gee! Sid_\" he exclaimed_ after taking * look_ \"the alley that we came up last night is a street with houses opening on it. But I don’t believe there are any more houses as high up as this one. You take a look.\" And he made way for Sidney.,a,past,off,added
The boys began to realize that they had had no breakfast_ * the situation was not made more cheerful when they remembered that the knapsacks contained only dry bread and cheese.,and,should,south,mates
Moreover_ the cheese was very salty_ and as there was no water they did not dare to eat it_ for fear of creating a consuming thirst which could not * allayed.,be,tightly,sweeping,precisely
So the * menu was reduced to dry bread only.,breakfast,deal,encountered,understood
They ate that * slowly as possible_ taking very small pieces and chewing each piece a long time.,as,perceptible,events,ugly
Even with such a highly * method as that the meal was only too quickly finished.,hygienic,scooped,cord,car
When breakfast was out of the way_ Raymond took up his new revolver_ which he * not had time to examine.,had,depend,trying,lifted
\"If you do_ I’ll drink some of * rinsing water first. Gee_ but I’m thirsty!\" Raymond found that the gun was a six-shot revolver of English make; rather antiquated in style but in serviceable condition.,the,simultaneously,hurry,insisted
He took it all apart * wiped the pieces and the inside of the barrel carefully with a bit of rag_ polishing the barrel until every atom shone.,and,barrel,unfortunates,visited
He spent so much time on the work that Sidney_ who had nothing * do_ became restless.,to,logs,stock,conference
\"Yes_ that’s so. I guess we should have to take our * if we were discovered.\" Sidney had been watching his brother at work on the gun.,medicine,spell,leisurely,boneheads
As he finished speaking he glanced up and there was a little child peering in * the door.,at,even,fancy,working
The * fellow_ as soon as he saw the boys_ turned and fled.,little,size,volumes,go
Sidney jumped up and ran to the door and saw the * scampering away along the side of the mountain.,child,quarters,guess,ran
Raymond_ in his occupation with the revolver_ had not seen their visitor_ but when Sidney rushed * precipitately to the door_ he followed in alarm.,so,level,enveloped,frankly
\"I guess it’s all up with us now_ Sid_\" * said when he saw the child.,he,stew,leg,kind
The day * interminable to the boys_ for there was nothing to do_ and they did not dare even to step outside_ for fear of being seen.,seemed,permanently,obtain,closingin
Raymond persisted in * that the tiny spy who had looked in at the door would report their presence.,believing,hardy,correspondingly,tried
There * no alarm_ however_ as the day wore on_ and he was finally obliged to confess that Sidney’s prediction was probably accurate_ and that the child had forgotten the incident as soon as it was past.,was,searched,wildlooking,top
The varied noises of village life rose to * lonely house and gave a pleasing sense of neighborliness to the boys in spite of the possibility of danger that the sounds suggested.,the,extend,cast,castaways
Three or four horsemen galloped in_ seemingly on the road by * the boys had arrived.,which,swift,trivial,capable
The sunlight glistened from the bright metal trimmings of saddle and bridle_ and from the * and the silver cartridge cases which the men wore on their coat fronts.,guns,cook,rate,consisted
If the arms had been omitted_ the long dark coats_ with skirts that covered the horses’ sides_ and the black lamb’s wool caps worn by the men_ would * made them appear like a company of priests.,have,engineers,bother,weapons
\"Yes_ but we never had such mountains as those to cross.\" And Raymond looked distrustfully on the tremendous range * rose above the horizon.,that,rose,slightest,savory
As afternoon advanced the boys became so thirsty that hunger was forgotten and they could not * the thought of dry food.,endure,arduous,remembered,reflection
The desire * water increased until it amounted to torture.,for,cheer,for,seas
They paced restlessly across the room_ back and forth_ * absolute silence_ with no heart for talk.,in,dare,afterward,stamping
\"And here we’ve had to stay all day_\" growled Raymond_ \"with water in the house right * us. I’ve a good mind to go down there now and get a drink.\" For the thought of the possible water so near was almost more than the boy could endure.,below,steady,foliage,movement
